id,code,name,type,parent_id:id,user_type:id
pcg_m14_73114,73114,Impositions forfaitaires sur les entreprises de réseau,other,l10n_fr_m14.pcg_m14_7311,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7318,7318,Autres impôts locaux ou assimilés,other,l10n_fr_m14.pcg_m14_731,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_732,732,Fiscalité reversée,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7321,7321,Attribution de compensation,other,l10n_fr_m14.pcg_m14_732,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7322,7322,Dotation de solidarité communautaire,other,l10n_fr_m14.pcg_m14_732,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7323,7323,F.N.G.I.R.,other,l10n_fr_m14.pcg_m14_732,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7324,7324,Fonds de solidarité des communes de la région Ile-de-France,other,l10n_fr_m14.pcg_m14_732,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7325,7325,Fonds de péréquation des ressources recettes fiscales communales et intercommunales,other,l10n_fr_m14.pcg_m14_732,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7326,7326,Fonds offre de logements sud Grand Paris,other,l10n_fr_m14.pcg_m14_732,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7328,7328,Autres reversements de fiscalité,other,l10n_fr_m14.pcg_m14_732,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_733,733,Taxes pour utilisation des services publics et du domaine,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7331,7331,Taxe d'enlèvement des ordures ménagères,other,l10n_fr_m14.pcg_m14_733,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7332,7332,Taxe de balayage,other,l10n_fr_m14.pcg_m14_733,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7333,7333,Taxes funéraires,other,l10n_fr_m14.pcg_m14_733,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7334,7334,Taxe sur les passagers,other,l10n_fr_m14.pcg_m14_733,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7336,7336,Droits de place,other,l10n_fr_m14.pcg_m14_733,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7337,7337,Droits de stationnement,other,l10n_fr_m14.pcg_m14_733,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7338,7338,Autres taxes,other,l10n_fr_m14.pcg_m14_733,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_734,734,Taxes et participations liées à l'urbanisation et à l'environnement,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7342,7342,Versement de transport,other,l10n_fr_m14.pcg_m14_734,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7343,7343,Taxe sur les pylônes électriques,other,l10n_fr_m14.pcg_m14_734,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7344,7344,Taxe sur les déchets stockés,other,l10n_fr_m14.pcg_m14_734,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7345,7345,Taxe sur les eaux pluviales,other,l10n_fr_m14.pcg_m14_734,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_735,735,Impôts et taxes spécifiques liés à la production énergétique et industrielle,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7351,7351,Taxe sur l'électricité,other,l10n_fr_m14.pcg_m14_735,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7353,7353,Redevance des mines,other,l10n_fr_m14.pcg_m14_735,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7354,7354,Surtaxe sur les eaux minérales,other,l10n_fr_m14.pcg_m14_735,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7355,7355,Taxe sur l'énergie hydraulique,other,l10n_fr_m14.pcg_m14_735,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_736,736,Impôts et taxes spécifiques liés aux activités de services,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7362,7362,Taxes de séjour,other,l10n_fr_m14.pcg_m14_736,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7363,7363,Impôt sur les spectacles,other,l10n_fr_m14.pcg_m14_736,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7364,7364,Prélèvement sur les produits des jeux,other,l10n_fr_m14.pcg_m14_736,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7366,7366,Taxe sur les remontées mécaniques,other,l10n_fr_m14.pcg_m14_736,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7368,7368,Taxe locale sur la publicité extérieure,other,l10n_fr_m14.pcg_m14_736,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_737,737,Impôts et taxes d'Outre-Mer,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7371,7371,Taxe sur les rhums,other,l10n_fr_m14.pcg_m14_737,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7372,7372,Taxes sur les carburants,other,l10n_fr_m14.pcg_m14_737,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7373,7373,Octroi de mer,other,l10n_fr_m14.pcg_m14_737,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7378,7378,Autres impôts et taxes d’Outre-Mer,other,l10n_fr_m14.pcg_m14_737,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_738,738,Autres taxes,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7381,7381,Taxe additionnelle aux droits de mutation ou à la taxe de publicité foncière,other,l10n_fr_m14.pcg_m14_738,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7382,7382,Permis de chasser,other,l10n_fr_m14.pcg_m14_738,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7388,7388,Autres taxes diverses,other,l10n_fr_m14.pcg_m14_738,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_739,739,Reversements et restitutions sur impôts et taxes,view,l10n_fr_m14.pcg_m14_73,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7391,7391,Reversements et restitutions sur impôts locaux,view,l10n_fr_m14.pcg_m14_739,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73911,73911,Reversements et restitutions sur contributions directes,view,l10n_fr_m14.pcg_m14_7391,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_739113,739113,Reversements conventionnels de fiscalité,other,l10n_fr_m14.pcg_m14_73911,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_739115,739115,Prélèvement au titre de l’article 55 de la loi SRU,other,l10n_fr_m14.pcg_m14_73911,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_739117,739117,Restitutions au titre des dégrèvements à la charge des collectivités locales,view,l10n_fr_m14.pcg_m14_73911,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7391171,7391171,Dégrèvement de taxe foncière sur les propriétés non bâties en faveur des jeunes agriculteurs,other,l10n_fr_m14.pcg_m14_739117,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7391172,7391172,Dégrèvement de taxe d’habitation sur les logements vacants,other,l10n_fr_m14.pcg_m14_739117,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7391173,7391173,Dégrèvement au titre du plafonnement de la TP et de la CET sur la valeur ajoutée,other,l10n_fr_m14.pcg_m14_739117,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7391178,7391178,Autres restitutions au titre de dégrèvements sur contributions directes,other,l10n_fr_m14.pcg_m14_739117,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_739118,739118,Autres reversements de fiscalité,other,l10n_fr_m14.pcg_m14_73911,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73918,73918,Autres reversements sur autres impôts locaux ou assimilés,other,l10n_fr_m14.pcg_m14_7391,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7392,7392,Prélèvements pour reversements de fiscalité,view,l10n_fr_m14.pcg_m14_739,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73921,73921,Attributions de compensation,other,l10n_fr_m14.pcg_m14_7392,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73922,73922,Dotation de solidarité communautaire,other,l10n_fr_m14.pcg_m14_7392,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73923,73923,Reversement sur FNGIR,other,l10n_fr_m14.pcg_m14_7392,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73924,73924,Fonds de solidarité des communes de la région Ile-de-France,other,l10n_fr_m14.pcg_m14_7392,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73925,73925,Fonds de péréquation des ressources recettes fiscales communales et intercommunales,other,l10n_fr_m14.pcg_m14_7392,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73926,73926,Reversements sur fonds d’offre de logements Grand Paris,other,l10n_fr_m14.pcg_m14_7392,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73928,73928,Autres,other,l10n_fr_m14.pcg_m14_7392,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7394,7394,Reversements de taxes et participations liées à l’urbanisation et à l’environnement,view,l10n_fr_m14.pcg_m14_739,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73942,73942,Reversement sur taxe de versement de transport,other,l10n_fr_m14.pcg_m14_7394,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_73945,73945,Reversement sur taxes sur les eaux pluviales,other,l10n_fr_m14.pcg_m14_7394,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7396,7396,Reversement sur impôts sur les spectacles (CCAS),other,l10n_fr_m14.pcg_m14_739,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7398,7398,"Reversements, restitutions et prélèvements divers",other,l10n_fr_m14.pcg_m14_739,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74,74,DOTATIONS ET PARTICIPATIONS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_741,741,D.G.F.,view,l10n_fr_m14.pcg_m14_74,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7411,7411,Dotation forfaitaire,other,l10n_fr_m14.pcg_m14_741,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7412,7412,Dotation d'aménagement,view,l10n_fr_m14.pcg_m14_741,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74121,74121,Dotation de solidarité rurale,other,l10n_fr_m14.pcg_m14_7412,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74123,74123,Dotation de solidarité urbaine,other,l10n_fr_m14.pcg_m14_7412,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74124,74124,Dotation d’intercommunalité,other,l10n_fr_m14.pcg_m14_7412,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74126,74126,Dotation de compensation des groupements de communes,other,l10n_fr_m14.pcg_m14_7412,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74127,74127,Dotation nationale de péréquation,other,l10n_fr_m14.pcg_m14_7412,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7413,7413,D.G.F. des permanents syndicaux,other,l10n_fr_m14.pcg_m14_741,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7419,7419,Reversement sur D.G.F.,other,l10n_fr_m14.pcg_m14_741,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_742,742,Dotations aux élus locaux,other,l10n_fr_m14.pcg_m14_74,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_744,744,Dotations : régularisation de l'exercice écoulé,other,l10n_fr_m14.pcg_m14_74,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_745,745,Dotation spéciale au titre des instituteurs,other,l10n_fr_m14.pcg_m14_74,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_746,746,Dotation générale de décentralisation,other,l10n_fr_m14.pcg_m14_74,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_747,747,Participations,view,l10n_fr_m14.pcg_m14_74,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7471,7471,État,view,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74711,74711,Emplois-jeunes,other,l10n_fr_m14.pcg_m14_7471,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74712,74712,Emplois d'avenir,other,l10n_fr_m14.pcg_m14_7471,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74718,74718,Autres,other,l10n_fr_m14.pcg_m14_7471,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7472,7472,Régions,other,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7473,7473,Départements,other,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7474,7474,Communes,view,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74741,74741,Communes membres du GFP,other,l10n_fr_m14.pcg_m14_7474,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74748,74748,Autres communes,other,l10n_fr_m14.pcg_m14_7474,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7475,7475,Groupements de collectivités,view,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74751,74751,GFP de rattachement,other,l10n_fr_m14.pcg_m14_7475,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74758,74758,Autres groupements,other,l10n_fr_m14.pcg_m14_7475,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7476,7476,C.C.A.S. et caisses des écoles,other,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7477,7477,Budget communautaire et fonds structurels,other,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7478,7478,Autres organismes,other,l10n_fr_m14.pcg_m14_747,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748,748,Autres attributions et participations,view,l10n_fr_m14.pcg_m14_74,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7481,7481,Attributions sur le versement représentatif d’impôt sur les spectacles,other,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7482,7482,Compensation pour perte de taxe additionnelle aux droits de mutation ou à la taxe de publicité foncière,other,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7483,7483,Attributions de péréquation et de compensation,view,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74831,74831,Dotations et compensations relatives à la taxe professionnelle,view,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748311,748311,Compensation des pertes de bases d’imposition à la taxe professionnelle,other,l10n_fr_m14.pcg_m14_74831,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748313,748313,Dotation de compensation de la réforme de la taxe professionnelle,other,l10n_fr_m14.pcg_m14_74831,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748314,748314,Dotation unique des compensations spécifiques à la taxe professionnelle,other,l10n_fr_m14.pcg_m14_74831,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74832,74832,Attribution du fonds départemental de la taxe professionnelle,other,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74833,74833,État - Compensation au titre de la Contribution Economique Territoriale (CVAE et CFE),other,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74834,74834,État - Compensation au titre des exonérations des taxes foncières,other,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74835,74835,État - Compensation au titre des exonérations de taxe d’habitation,other,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74836,74836,Dotations de compensation relatives à la taxe professionnelle - Syndicales,other,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74837,74837,Dotations de développement,view,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748371,748371,Dotation d’équipement des territoires ruraux,other,l10n_fr_m14.pcg_m14_74837,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748372,748372,Dotation de développement urbain,other,l10n_fr_m14.pcg_m14_74837,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74838,74838,Autres attributions de péréquation et de compensation,other,l10n_fr_m14.pcg_m14_7483,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7484,7484,Dotation de recensement,other,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7485,7485,Dotation pour les titres sécurisés,other,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7487,7487,Dotations des arrondissements ou des communes associées,view,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74871,74871,Dotation d’animation locale,view,l10n_fr_m14.pcg_m14_7487,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748711,748711,Dotation d’animation locale reçue,other,l10n_fr_m14.pcg_m14_74871,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748719,748719,Dotation d’animation locale versée,other,l10n_fr_m14.pcg_m14_74871,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_74872,74872,Dotation de gestion locale,view,l10n_fr_m14.pcg_m14_7487,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748721,748721,Dotation de gestion locale reçue,other,l10n_fr_m14.pcg_m14_74872,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_748729,748729,Dotation de gestion locale versée,other,l10n_fr_m14.pcg_m14_74872,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7488,7488,Autres attributions et participations,other,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7489,7489,Reversement et restitution sur autres attributions et participations,other,l10n_fr_m14.pcg_m14_748,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_75,75,AUTRES PRODUITS DE GESTION COURANTE,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_751,751,"Redevances pour concessions, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires",other,l10n_fr_m14.pcg_m14_75,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_752,752,Revenus des immeubles,other,l10n_fr_m14.pcg_m14_75,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_754,754,Redevance pour défaut de branchement à l’égout,other,l10n_fr_m14.pcg_m14_75,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_755,755,Excédent ou déficit des budgets annexes à caractère administratif,view,l10n_fr_m14.pcg_m14_75,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7551,7551,Excédent des budgets annexes à caractère administratif,other,l10n_fr_m14.pcg_m14_755,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7552,7552,Prise en charge du déficit du budget annexe à caractère administratif par le budget principal,other,l10n_fr_m14.pcg_m14_755,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_756,756,Excédents reversés par les régies à caractère industriel et commercial,view,l10n_fr_m14.pcg_m14_75,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7561,7561,Régies dotées de la seule autonomie financière,other,l10n_fr_m14.pcg_m14_756,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7562,7562,Régies dotées de la personnalité morale,other,l10n_fr_m14.pcg_m14_756,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_757,757,Redevances versées par les fermiers et concessionnaires,other,l10n_fr_m14.pcg_m14_75,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_758,758,Produits divers de gestion courante,other,l10n_fr_m14.pcg_m14_75,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_76,76,PRODUITS FINANCIERS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_761,761,Produits de participations,other,l10n_fr_m14.pcg_m14_76,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_762,762,Produits des autres immobilisations financières,view,l10n_fr_m14.pcg_m14_76,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7621,7621,Produits des autres immobilisations financières - encaissés à l’échéance,other,l10n_fr_m14.pcg_m14_762,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7622,7622,Produits des autres immobilisations financières - rattachement des ICNE,other,l10n_fr_m14.pcg_m14_762,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7623,7623,Remboursements d’intérêts d’emprunts transférés,view,l10n_fr_m14.pcg_m14_762,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_76231,76231,par les communes membres du GFP,other,l10n_fr_m14.pcg_m14_7623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_76232,76232,par le GFP de rattachement,other,l10n_fr_m14.pcg_m14_7623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_76233,76233,par leurs BA et régies à seule autonomie financière,other,l10n_fr_m14.pcg_m14_7623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_76238,76238,par d’autres tiers,other,l10n_fr_m14.pcg_m14_7623,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_764,764,Revenus des valeurs mobilières de placement,other,l10n_fr_m14.pcg_m14_76,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_765,765,Escomptes obtenus,other,l10n_fr_m14.pcg_m14_76,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_766,766,Gains de change,other,l10n_fr_m14.pcg_m14_76,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_767,767,Produits nets sur cessions de valeurs mobilières de placement,other,l10n_fr_m14.pcg_m14_76,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_768,768,Autres produits financiers,other,l10n_fr_m14.pcg_m14_76,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_77,77,PRODUITS EXCEPTIONNELS,view,l10n_fr_m14.pcg_m14_0,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_771,771,Produits exceptionnels sur opérations de gestion,view,l10n_fr_m14.pcg_m14_77,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7711,7711,Dédits et pénalités perçus,other,l10n_fr_m14.pcg_m14_771,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7713,7713,Libéralités reçues,other,l10n_fr_m14.pcg_m14_771,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7714,7714,Recouvrement sur créances admises en non valeur,other,l10n_fr_m14.pcg_m14_771,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7718,7718,Autres produits exceptionnels sur opérations de gestion,other,l10n_fr_m14.pcg_m14_771,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_773,773,Mandats annulés (sur exercices antérieurs) ou atteints par la déchéance quadriennale,other,l10n_fr_m14.pcg_m14_77,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_774,774,Subventions exceptionnelles 775 - Produits des cessions d'immobilisations,other,l10n_fr_m14.pcg_m14_77,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_776,776,Différences sur réalisations (négatives) reprises au compte de résultat,other,l10n_fr_m14.pcg_m14_77,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_777,777,Quote-part des subventions d'investissement transférée au compte de résultat,other,l10n_fr_m14.pcg_m14_77,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_778,778,Autres produits exceptionnels,view,l10n_fr_m14.pcg_m14_77,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7785,7785,Excédent d’investissement transféré au compte de résultat,other,l10n_fr_m14.pcg_m14_778,l10n_fr_m14.fr_pcg_m14_default_type
pcg_m14_7788,7788,Produits exceptionnels divers,other,l10n_fr_m14.pcg_m14_778,l10n_fr_m14.fr_pcg_m14_default_type
